ID,SMILES,InChIKey,#acid,#amide,#amidine,#amine,#in34,#in56,#metab,#NandO,#noncon,#nonHatm,#ringatoms,#rotor,#rtvFG,#stars,%Vbur_C_SF_2.0Å_Boltz,%Vbur_C_SF_2.5Å_Boltz,%Vbur_C_SF_3.0Å_Boltz,%Vbur_C_SF_3.5Å_Boltz,%Vbur_C_SF_4.0Å_Boltz,%Vbur_S_2.0Å_Boltz,%Vbur_S_2.5Å_Boltz,%Vbur_S_3.0Å_Boltz,%Vbur_S_3.5Å_Boltz,%Vbur_S_4.0Å_Boltz,accptHB,angle_C_SF_S_F(°)_Boltz,ChelpG_charge_C_SF_Boltz,ChelpG_charge_F_Boltz,ChelpG_charge_S_Boltz,CIQPlogS,CNS,dip^2/V,dipole,dipole(Debye)_Boltz,distance_C_SF_F(Å)_Boltz,distance_C_SF_S(Å)_Boltz,distance_S_F(Å)_Boltz,donorHB,EA(eV),FISA,FOSA,glob,Hirsh_atom_dipole_C_SF_Boltz,Hirsh_atom_dipole_F_Boltz,Hirsh_atom_dipole_S_Boltz,Hirsh_charge_C_SF_Boltz,Hirsh_charge_F_Boltz,Hirsh_charge_S_Boltz,Hirsh_CM5_charge_C_SF_Boltz,Hirsh_CM5_charge_F_Boltz,Hirsh_CM5_charge_S_Boltz,HOMO_Boltz,HumanOralAbsorption,IP(eV),Jm,LUMO_Boltz,mol MW,NBO_charge_C_SF_Boltz,NBO_charge_F_Boltz,NBO_O_avg_Boltz,NBO_charge_S_Boltz,NMR_shift_C_SF_Boltz,NMR_shift_F_Boltz,PercentHumanOralAbsorption,PISA,polar_aniso(Debye)_Boltz,polar_iso(Debye)_Boltz,PSA,pyramidalization_Agranat-Radhakrishnan_S_Boltz,pyramidalization_Gavrish_S(°)_Boltz,QPlogBB,QPlogHERG,QPlogKhsa,QPlogKp,QPlogPC16,QPlogPo/w,QPlogPoct,QPlogPw,QPlogS,QPPCaco,QPPMDCK,QPpolrz,RuleOfFive,RuleOfThree,SAamideO,SAfluorine,SASA,SASA_sphericity_Boltz,SASA_surface_area(Å²)_Boltz,SASA_volume(Å³)_Boltz,Sterimol_B1_S_C_SF(Å)_morfeus_Boltz,Sterimol_B1_S_F(Å)_morfeus_Boltz,Sterimol_B5_S_C_SF(Å)_morfeus_Boltz,Sterimol_B5_S_F(Å)_morfeus_Boltz,Sterimol_L_S_C_SF(Å)_morfeus_Boltz,Sterimol_L_S_F(Å)_morfeus_Boltz,volume,volume(Bohr_radius³/mol)_Boltz,WPSA,η_Boltz,μ_Boltz,ω_Boltz
3702,COC1=CC=CC(=N1)S(F)(=O)=O,BHWSTMCRCBTNAQ-UHFFFAOYSA-N,0,0,0,0,0,6,1,4,0,12,6,2,1,0,95.91942173,87.94710652,77.52284424,67.09276778,56.15663724,98.23626966,89.03503015,72.59727562,53.92440042,41.37261274,5,97.807,0.229249,-0.205831667,0.913738,-1.173,0,0.0720214,6.467,5.3562,2.58498,1.79927,1.62761,0,1.346,96.772,95.951,0.9069234,0.13537227,0.151347095,0.620082019,0.034958,-0.136529333,0.532395,0.123228333,-0.141952333,0.614343,-0.32533,3,10.377,139.82,-0.04773,191.177,-0.084246667,-0.49308,-0.88166,2.36869,10.46333333,74.14453332,83.793,134.587,60.69526667,93.19603333,59.175,0.68082159,4.965931247,-0.234,-3.68,-1.118,-2.637,4.978,0.299,8.918,6.685,-0.499,1197.332,1045.407,17.09,0,0,0,43.289,371.193,0.885784849,343.0934005,498.1781808,2.030083883,2.081059229,5.563367839,7.167569117,7.082183084,3.497614003,580.775,1222.87372,43.884,0.2776,-0.18653,0.06267
3703,COC1=CN=CC(=C1)S(F)(=O)=O,HGLPILOLRPMZAU-UHFFFAOYSA-N,0,0,0,0,0,6,3,4,0,12,6,2,1,0,97.06687438,89.47789356,79.50010358,67.96247234,55.6786616,98.27958526,89.35326069,73.49443894,55.20165998,42.13496822,6.25,98.45008446,-0.305097724,-0.215101439,0.974824358,-0.593,0,0.0623394,5.992,5.064511711,2.575963723,1.772084348,1.627231966,0,1.644,112.674,95.869,0.9078211,0.062265337,0.152011858,0.618274104,-0.029647976,-0.13677698,0.539433111,-0.015173959,-0.143057461,0.612655296,-0.323776069,3,10.342,273.592,-0.050756809,191.177,-0.384534208,-0.493808983,-0.885667476,2.395124281,29.34202028,56.04307136,76.706,109.817,62.51935324,93.00421107,60.164,0.686384303,5.024485024,-0.345,-3.547,-1.467,-3.017,4.833,-0.45,9.382,7.852,0.173,846.087,779.945,16.661,0,0,0,49.533,368.774,0.890342616,338.9702918,493.0057748,1.993773103,2.085445771,5.254100425,7.632265226,7.182640284,3.497231404,575.962,1544.150356,50.414,0.27301926,-0.187266439,0.064222106
3704,COC1=CN=CC(NS(=O)(=O)C2=CC=C(C=C2)S(F)(=O)=O)=C1,KLIXHTMXGWZZHT-UHFFFAOYSA-N,0,0,0,0,0,12,4,7,0,22,12,5,1,1,96.99392205,89.534991,79.77912026,68.30180962,56.02117182,98.22013714,89.3253091,73.54751419,55.27023292,42.20778742,10.75,98.13047059,-0.098389541,-0.206517412,0.932118823,-2.717,-2,0.0606789,7.595,3.255030878,2.573270371,1.77797687,1.625598715,1,2.175,207.153,95.914,0.8354718,0.056132747,0.147817882,0.620565112,-0.012374247,-0.13303,0.541928428,-0.00421895,-0.139387415,0.615116518,-0.301596892,3,9.689,0.195,-0.071984238,346.348,-0.340366211,-0.491572004,-0.882675892,2.393999889,20.23148496,57.62446899,62.218,205.983,77.76358673,185.3852449,112.117,0.681221878,4.979122816,-1.592,-5.177,-1.062,-4.132,9.804,-0.186,18.526,14.844,-2.119,107.515,84.06,30.646,0,0,0,49.393,559.635,0.831781336,508.5190405,818.0286635,2.438370221,2.081750554,7.611841111,10.70622235,9.767228476,4.180216825,950.621,2523.951834,50.585,0.229612654,-0.186790565,0.07597596
3705,COC1=NC=CC(=C1)S(F)(=O)=O,HVISTANXDBKYRO-UHFFFAOYSA-N,0,0,0,0,0,6,2,4,0,12,6,2,1,0,97.06869324,89.51038895,79.59624406,67.82059355,54.93617376,98.28577984,89.30366403,73.40685834,55.14643925,42.1203365,5,97.85515815,0.173627299,-0.211583143,0.934839034,-1.173,0,0.0705057,6.389,4.601822635,2.570552657,1.781119573,1.625979873,0,1.663,97.147,99.335,0.9038746,0.070104682,0.148487656,0.622673501,-0.008867273,-0.133402946,0.54353257,0.001919346,-0.139741956,0.617209159,-0.321386184,3,10.273,116.776,-0.052284919,191.177,-0.303934069,-0.4920597,-0.882346542,2.391129336,12.91437529,59.84211354,83.748,124.767,65.14672311,93.50639837,58.543,0.681467292,4.978287158,-0.226,-3.682,-1.124,-2.678,4.823,0.303,8.849,6.624,-0.536,1187.553,1124.739,16.92,0,0,0,49.499,371.634,0.884979266,342.3619707,495.9086626,2.021661964,2.081436364,4.418143841,8.118014395,8.04043736,3.495976513,578.879,1058.796473,50.385,0.269101265,-0.186835551,0.064863574
3706,COC1=NC=CC(=C1F)S(F)(=O)=O,IWXYLSQJMVCJRT-UHFFFAOYSA-N,0,0,0,0,0,6,2,4,0,13,6,2,1,1,96.87067411,89.56176938,80.42600082,69.57992885,57.02542195,98.37305067,89.78059859,74.28669804,56.27047101,43.41355954,5,97.88557492,0.019960159,-0.19766239,0.956207561,-1.555,0,0.0770249,6.763,5.09180301,2.568746751,1.781556647,1.622140277,0,1.776,100.402,99.327,0.8985895,0.067766451,0.139568965,0.625039651,-0.024643486,-0.125382775,0.543336947,-0.009239984,-0.131778403,0.619053647,-0.321625637,3,10.407,48.509,-0.053477412,209.167,-0.383528432,-0.486951393,-0.873043931,2.396642142,29.59871599,62.79801875,84.098,102.66,63.75413384,94.07341387,59.007,0.675281919,4.913984458,-0.195,-3.663,-1.08,-2.816,4.625,0.457,9.181,6.526,-0.818,1106.082,1472.737,17.308,0,0,0,76.941,380.237,0.886690392,347.0894857,507.7108402,2.149410484,2.075541696,4.39223054,8.135179711,8.078175596,3.492089911,593.849,1108.758875,77.847,0.268148226,-0.187551524,0.065601895
3707,COC1=NC=CC=C1NS(=O)(=O)C1=CC=C(C=C1)S(F)(=O)=O,YIWFBOSRTGNWID-UHFFFAOYSA-N,0,0,0,0,0,12,3,7,0,22,12,5,1,1,97.83084354,92.96501319,85.7400039,76.12802235,64.63006582,98.33579038,89.96474183,75.48815468,58.69757465,46.76687166,9.5,98.55439129,-0.056781832,-0.201607256,0.90202563,-3.208,-2,0.0158567,3.894,2.760684391,2.581727155,1.774164037,1.630207694,1,2.055,198.846,99.279,0.8308717,0.05468781,0.145318072,0.619905245,-0.013519912,-0.131178553,0.54162865,-0.00558564,-0.138345858,0.613996091,-0.30432033,3,9.423,0.102,-0.070798569,346.348,-0.348751803,-0.496328976,-0.883829007,2.393635873,21.2942807,57.94854911,67.101,222.046,85.26994174,179.177048,110.995,0.68682855,5.028261368,-1.548,-5.328,-0.815,-3.922,9.939,0.407,17.31,13.676,-2.609,128.898,95.026,31.023,0,0,0,43.532,564.934,0.876546407,466.3871649,777.2489981,2.237307237,2.085433694,6.999697536,8.63249396,8.746816158,4.83762465,956.202,2412.172527,44.763,0.23352176,-0.187559449,0.075324729
3708,COC1=NC=CC=C1S(F)(=O)=O,IOBSVQSONKJCPE-UHFFFAOYSA-N,0,0,0,0,0,6,2,4,0,12,6,2,1,0,96.84962846,89.46930583,80.41265119,69.87118177,58.18637358,98.40619892,89.95916992,74.62756418,56.6386701,43.79772057,5,98.62737068,-0.449997371,-0.213294041,0.992037754,-1.173,0,0.0829768,6.968,5.071151114,2.576828556,1.771240575,1.624643505,0,1.359,100.328,97.499,0.8978791,0.060113065,0.148218998,0.615494919,-0.04444363,-0.133195722,0.533493851,-0.025145847,-0.139234942,0.609073869,-0.324794473,3,10.498,96.705,-0.044470259,191.177,-0.450519488,-0.491107327,-0.883622669,2.401521293,44.39605967,70.52195868,83.223,136.296,58.73330167,92.69447146,57.498,0.69021355,5.037426942,-0.282,-3.834,-1.106,-2.696,4.988,0.305,9.13,6.734,-0.6,1107.875,946.518,17.278,0,0,0,41.75,376.783,0.891778555,337.1767717,490.2817396,2.167941154,2.09060139,5.470847973,6.603422842,7.078223452,3.494647187,585.082,1080.660742,42.66,0.280324214,-0.184632366,0.060807612
3709,COCC1=NN=C(N1)S(F)(=O)=O,FHGIDDIMYBTILR-UHFFFAOYSA-N,0,0,0,0,0,5,2,6,0,12,5,3,1,2,94.63917662,85.29089315,73.88196998,61.80436478,50.00155799,98.20775714,88.43875796,71.29237961,52.35325552,39.34711648,7.7,98.71096128,0.253481852,-0.185617618,0.882987958,-0.708,-1,0.1782094,10.035,6.587438926,2.565797393,1.760112904,1.619263441,1,1.895,165.351,139.41,0.9085027,0.2315387,0.135294589,0.637988573,0.043699349,-0.122569493,0.544909787,0.217192019,-0.12800605,0.631361031,-0.356130175,2,11.168,3.376,-0.028229962,195.168,-0.041163166,-0.480048287,-0.86810962,2.387401801,18.3988239,56.51486651,64.105,10.194,45.82179917,83.59259326,94.475,0.659333487,4.801615504,-0.833,-3.061,-1.195,-4.243,4.629,-1.075,12.557,10.193,-0.519,267.842,220.706,14.633,0,0,0,47.919,363.852,0.873846187,348.2445635,499.1528085,2.166837222,2.058700492,5.907741404,7.846446525,7.393438123,3.489264483,565.105,1298.858442,48.897,0.327900213,-0.192180069,0.056336194
3710,CS(=O)(=O)C1=CC=C(C=C1)S(F)(=O)=O,JNTROPSGOOMFEO-UHFFFAOYSA-N,0,0,0,0,0,6,0,4,0,14,6,2,1,4,97.03303339,89.51946442,79.74862216,68.07028333,55.14408989,98.318527,89.34009045,73.54054756,55.24362437,42.1809473,8,98.16074556,-0.089915136,-0.204165019,0.922706476,-0.781,-1,0.0287723,4.411,3.998756599,2.574194006,1.778392584,1.625731613,0,2.118,164.287,82.21,0.8949195,0.05584992,0.148129182,0.620215707,-0.013037996,-0.133273069,0.541422726,-0.004900996,-0.139628759,0.614600288,-0.366502248,2,11.162,42.691,-0.070864346,238.248,-0.340669094,-0.491766345,-0.883150535,2.393633137,19.83191714,56.98785197,64.76,119.399,74.59279249,116.433359,78.728,0.681813872,4.983317762,-0.801,-3.802,-1.644,-3.935,6.214,-0.994,11.555,10.107,0.188,274.138,230.738,20.764,0,0,0,49.545,416.327,0.872537794,385.5488795,580.1888181,2.479462538,2.081092246,3.51209331,8.795030412,9.338047332,3.495730543,676.207,1629.600309,50.431,0.295637902,-0.218683297,0.080880638
3711,CS(=O)(=O)NC1=CC=C(C=C1)S(F)(=O)=O,JNRZBZXLRJHZDR-UHFFFAOYSA-N,0,0,0,0,0,6,0,5,0,15,6,3,1,1,97.04239632,89.46620921,79.61683249,67.95551364,55.13993194,98.34635815,89.41762079,73.59548487,55.30296262,42.20337225,8.5,99.08191891,-0.136250736,-0.21504615,0.940368969,-1.486,-2,0.0783221,7.464,5.065397261,2.583368919,1.763362277,1.630016837,1,1.666,194.325,79.866,0.874359,0.059519237,0.157763867,0.612563254,-0.03671341,-0.142024613,0.534242216,-0.028067794,-0.148253912,0.606578988,-0.322137723,2,10.205,0.468,-0.042138527,253.263,-0.403517588,-0.497299338,-0.890701871,2.397803704,33.67452521,57.37594753,61.496,122.057,92.37244782,126.9035312,94.247,0.694642867,5.100055223,-1.203,-4.147,-1.066,-4.383,6.917,-0.681,14.279,12.122,-1.35,142.272,105.339,21.55,0,0,0,43.551,440.719,0.860363224,405.6068492,612.9914855,2.420896011,2.093396685,4.473602626,9.763964175,10.25560032,3.500017715,711.263,1592.507394,44.472,0.279999196,-0.182138125,0.059243884
3712,CSC1(CC1)C(=O)NC1=CC(=CC=C1)S(F)(=O)=O,NJWRPMHQMDTFHD-UHFFFAOYSA-N,0,0,0,0,3,6,1,4,3,18,9,4,2,0,97.04769748,89.54465993,79.724338,68.15600138,55.72651672,98.29057432,89.38025326,73.64111932,55.32135406,42.22897807,7,98.59734292,-0.058566016,-0.221777273,0.960979849,-2.524,0,0.0954314,9.138,5.442108537,2.580636628,1.772220215,1.629512614,1,1.349,114.191,186.774,0.8442035,0.058537626,0.156985791,0.615453711,-0.024627586,-0.141113628,0.537402968,-0.01608773,-0.147381523,0.609958749,-0.305794861,3,9.499,0.346,-0.03810936,289.339,-0.347134166,-0.497131645,-0.889750046,2.393969766,25.22357608,58.78271207,88.415,133.913,104.2372481,167.138191,73.065,0.693831505,5.089244407,-0.527,-4.692,-0.49,-2.768,8.188,1.594,15.562,10.176,-3.154,818.511,1227.086,27.573,0,0,0,49.128,524.06,0.834533992,473.5492699,738.7580304,2.175735125,2.092459876,7.589854415,10.59730614,9.615016062,3.499482616,874.972,2143.096982,89.181,0.267685501,-0.17195211,0.055229072
3714,FC(Cl)(Cl)C(F)(F)C1=CC=CC(=C1)S(F)(=O)=O,XUSPAHZOHZRAPT-UHFFFAOYSA-N,0,0,0,0,0,6,1,2,0,17,6,2,1,2,97.02819096,89.52819787,79.96678241,69.58842681,58.59926398,98.26385021,89.33969669,73.55366866,55.27032635,42.48684731,4,98.35938278,-0.058731802,-0.209056412,0.930482425,-4.183,1,0.0581895,6.54,4.336097332,2.576229167,1.775121243,1.626746009,0,1.558,90.587,0,0.8914923,0.055634566,0.150448467,0.618845774,-0.019351871,-0.135370686,0.540267595,-0.011008835,-0.141695861,0.613263138,-0.362136322,3,11.09,0.442,-0.05663246,311.078,-0.360856838,-0.493132658,-0.884402459,2.395506712,24.72995458,57.50794015,100,107.929,70.44845441,120.8205361,40.94,0.684643961,5.009541402,0.28,-3.802,-0.403,-2.617,6.482,2.57,11.159,5.717,-3.231,1370.445,10000,23.01,0,0,0,128.638,441.841,0.871149098,414.7654148,645.8207717,2.262003977,2.083777942,6.335292294,8.974139233,8.058766624,3.794042128,735.069,1825.765663,243.325,0.305503862,-0.209384391,0.071753972
3716,FC(F)(F)C(=O)NC1=C(C=CC=C1)S(F)(=O)=O,NYWPIVOTALXXSS-UHFFFAOYSA-N,0,0,0,0,0,6,1,4,0,17,6,2,1,0,96.89747738,89.55758389,80.65400503,70.61727124,59.50544405,98.46479166,89.98894743,74.9623423,57.72236373,45.57673963,5.5,99.132225,-0.299851131,-0.208378269,0.970519122,-2.641,0,0.0585252,6.429,4.385921468,2.584553722,1.768368337,1.624970904,0,1.583,116.281,0.704,0.8813005,0.051332301,0.144384867,0.621065829,-0.038772306,-0.130455164,0.543840262,-0.02345058,-0.136765551,0.61600997,-0.326424155,3,10.033,3.266,-0.059838929,271.186,-0.402332796,-0.489851229,-0.891739033,2.396017098,43.32442426,60.55921566,85.941,151.856,84.02449551,115.7329278,75.938,0.706488004,5.188604813,-0.147,-4.177,-0.888,-2.936,5.558,1.232,11.504,7.625,-1.984,782.005,3091.472,22.276,0,0,0,165.456,435.187,0.871775317,397.0275607,605.518134,1.99682289,2.106390145,7.213039026,7.483216768,7.114935735,3.856501203,706.239,1572.045342,166.346,0.266585227,-0.193131542,0.069958747
3717,FC(F)(F)C(=O)NC1=CC=C(C=C1)S(F)(=O)=O,XRKZVYPJPLYOFJ-UHFFFAOYSA-N,0,0,0,0,0,6,0,4,0,17,6,2,1,2,97.05886313,89.48363481,79.63723843,67.96405481,54.95355239,98.31140236,89.3615528,73.53131629,55.25426141,42.17002986,6.5,98.75056263,-0.154735614,-0.215879486,0.945280596,-2.559,0,0.0665705,6.913,4.681737035,2.579720203,1.76794846,1.628753305,1,1.656,134.19,0.703,0.8621687,0.057918417,0.155007218,0.615181066,-0.029321979,-0.139514144,0.536840313,-0.020823275,-0.145779926,0.609467285,-0.333138404,3,10.235,0.189,-0.059687922,271.186,-0.383606647,-0.495732744,-0.887929092,2.396376585,29.52467229,56.82427202,81.941,135.933,101.7624578,118.5998717,77.301,0.690378959,5.061684364,-0.321,-4.411,-0.679,-3.322,5.704,1.068,13.798,10.127,-2.834,528.903,2374.175,22.593,0,0,0,178.041,449.753,0.852340717,412.4194932,619.7730338,2.252639148,2.088979163,3.665641617,10.52302582,10.82166868,3.498686004,717.963,1838.157898,178.927,0.273450482,-0.196413163,0.070537545
3718,FC(F)(F)C(F)(F)C(=O)NC1=C(C=CC=C1)S(F)(=O)=O,GCINAXYPMXOEEI-UHFFFAOYSA-N,0,0,0,0,0,6,1,4,0,20,6,3,3,2,96.88947703,89.60569423,80.68230113,70.77621297,59.97200619,98.45595763,89.99120977,75.24785265,58.25513885,46.39608784,5.5,99.11272057,-0.273011094,-0.206825266,0.974596995,-3.703,1,0.066828,7.216,4.427802142,2.583959059,1.768596377,1.624442887,0,1.727,100.664,0.641,0.8747635,0.05126308,0.143130893,0.621322267,-0.038500567,-0.129304251,0.544096853,-0.023161364,-0.135623447,0.616292381,-0.32665766,3,10.19,2.006,-0.060202932,321.194,-0.401495868,-0.489141546,-0.891643119,2.396451969,43.14435372,60.58337308,93.09,152.501,88.45682603,126.6500545,73.959,0.705878327,5.182591319,0.032,-4.286,-0.718,-2.549,5.848,2,12.541,7.398,-2.655,1099.778,8188.778,24.562,0,0,0,213.469,468.158,0.867610986,429.2001941,675.6343407,2.051426072,2.106467386,7.910796184,7.938766591,7.115399569,4.628456659,779.251,1723.710326,214.353,0.266454727,-0.193430296,0.070210659
3720,FC(F)(F)C1=CC=C(C=C1)C1=CC=CC(=C1)S(F)(=O)=O,MCFSIUXUGBUJQT-UHFFFAOYSA-N,0,0,0,0,0,12,0,2,0,20,12,2,1,1,97.04284571,89.54892471,79.70950674,68.56417829,56.75163176,98.30443476,89.40644038,73.63292237,55.32600095,42.29293872,4,98.49464455,-0.066709612,-0.212782291,0.913719312,-4.398,1,0.0343598,5.38,4.550576841,2.579239358,1.774249919,1.628217249,0,1.416,91.333,0.698,0.849178,0.056404225,0.153984816,0.616581509,-0.022490151,-0.138480922,0.538244695,-0.014273995,-0.144780313,0.610962148,-0.319691401,3,10.173,0.166,-0.055574609,304.259,-0.355012507,-0.495355524,-0.88774271,2.394166416,23.54050833,58.20413732,100,251.541,137.3146372,163.2316873,40.834,0.689649448,5.052091851,0.002,-5.172,-0.092,-2.125,7.301,3.131,12.562,6.83,-4.139,1348.304,5431.34,28.671,0,0,0,163.426,507.915,0.833125358,469.7507704,728.0154499,2.118477366,2.088673044,8.720282086,11.43540584,9.671203572,3.498217813,842.242,2210.254728,164.343,0.264116792,-0.187633005,0.066649218
3721,FC(F)(F)C1=CC=C(N1)S(F)(=O)=O,NTZGMBLPGNLBPT-UHFFFAOYSA-N,0,0,0,0,0,5,0,3,0,13,5,1,1,3,95.85485537,87.4902331,77.08116061,65.39438129,52.98437403,98.29222624,88.86248209,72.21487634,53.69222885,40.81489355,4,99.983,-0.103448,-0.208233,0.964271,-2.375,1,0.0131423,2.717,2.7318,2.57711,1.73796,1.6253,1,1.667,111.014,0.764,0.8946608,0.114017829,0.147861298,0.620735958,-0.00618,-0.134012,0.535295,0.073007,-0.139803,0.614354,-0.33989,3,10.92,0.627,-0.03539,217.138,-0.24407,-0.48844,-0.881,2.40187,42.3388,53.5047,86.542,84.418,48.2579,77.923,54.673,0.675329748,4.953456526,0,-3.639,-0.577,-3.172,3.8,1.182,9.448,7.178,-2.238,877.313,3750.661,16.491,0,0,0,170.824,368.011,0.88500488,341.0742969,493.134969,2.228587839,2.072765782,4.6082898,7.627614188,7.832456384,3.495298251,561.734,1405.185,171.815,0.3045,-0.18764,0.05781
3722,FC(F)(F)C1=CC=CC(=C1)C1=CC=C(C=C1)S(F)(=O)=O,DAMOVFVFEWSBKF-UHFFFAOYSA-N,0,0,0,0,0,12,0,2,0,20,12,2,1,1,97.00205656,89.48980569,79.65569614,67.95882341,54.98101188,98.29136739,89.38078293,73.56862909,55.27619424,42.19185203,4,98.63162681,-0.103918967,-0.218328652,0.943749333,-4.398,1,0.0593975,7.074,5.075812717,2.579378427,1.770359467,1.628924525,0,1.51,91.341,0,0.8526438,0.056839324,0.155324401,0.615488873,-0.024640962,-0.139717266,0.537134103,-0.016309541,-0.145988056,0.609814067,-0.321686621,3,10.21,0.178,-0.062246039,304.259,-0.367730484,-0.496058545,-0.888281106,2.394938085,25.80667187,57.45997797,100,250.069,147.3829483,165.1791356,40.921,0.690777328,5.063492156,0.009,-5.109,-0.091,-2.13,7.31,3.133,12.914,6.815,-4.103,1348.064,5445.892,28.67,0,0,0,163.648,505.981,0.833109186,469.7191931,727.9208361,2.43333566,2.08951263,5.016358075,11.63206003,11.94459168,3.498923076,842.569,2001.962226,164.571,0.259440582,-0.19196633,0.071020599
3724,FC(F)(F)C1=CN=CC(=C1)S(F)(=O)=O,YAQMZGFTGYYRTA-UHFFFAOYSA-N,0,0,0,0,0,6,3,3,0,14,6,1,1,2,97.06224174,89.4484959,79.42584178,67.80714219,55.57189188,98.25994318,89.26129704,73.33227801,55.07594111,42.04386754,5.5,98.157,-0.351813,-0.201329,0.931684,-1.748,0,0.0307474,4.275,2.4397,2.56989,1.77452,1.62406,0,1.93,118.373,0.701,0.9001311,0.058096899,0.144719541,0.622410175,-0.024109,-0.130368,0.542999,-0.009795,-0.136708,0.616802,-0.37801,3,11.433,10.154,-0.0694,229.149,-0.40443,-0.48934,-0.87898,2.39763,29.1356,54.5426,80.799,96.331,55.2245,86.0238,53.506,0.674731872,4.925206319,-0.067,-3.607,-1.171,-3.266,4.165,0.414,9.571,7.348,-1.334,747.088,2869.992,17.907,0,0,0,163.441,379.771,0.888130665,349.6443838,514.5516162,2.238250495,2.074555748,4.962028836,7.745663892,7.679692622,3.494059449,594.284,1561.743,164.367,0.30861,-0.223705,0.08108
3726,FC(F)(F)OC1=CC=C(C=C1)S(F)(=O)=O,MAOBDAHTXWJGIT-UHFFFAOYSA-N,0,0,0,0,0,6,1,3,0,15,6,2,1,1,97.04755513,89.48057757,79.68881941,68.01268743,55.10209455,98.32797603,89.36327955,73.56495815,55.26844185,42.17359894,4,98.5819366,-0.126813312,-0.211772059,0.931648943,-2.762,1,0.0310637,4.43,3.410546515,2.577918725,1.770926751,1.627651809,0,1.434,91.309,2.175,0.8916482,0.057079495,0.15293602,0.616739994,-0.026463607,-0.13763334,0.538301968,-0.018080408,-0.14392968,0.611103894,-0.353433263,3,10.885,5.631,-0.048956592,244.16,-0.376048731,-0.494552291,-0.886819249,2.396507796,28.43173423,57.36870238,92.597,135.993,69.90835709,96.14349599,48.773,0.68755981,5.036169104,0.094,-3.934,-0.703,-2.531,4.546,1.645,9.108,5.785,-2.097,1349.005,5828.487,19.147,0,0,0,168.972,399.371,0.874437637,372.3443651,552.4391031,2.247829693,2.086237557,3.570718597,9.33153795,9.802108003,3.497652227,631.841,1378.472375,169.894,0.304476671,-0.201194927,0.066486489
3727,FC(F)(F)OC1=CC=CC=C1S(F)(=O)=O,TVJUACJBZQBRKR-UHFFFAOYSA-N,0,0,0,0,0,6,1,3,0,15,6,2,1,1,96.85075605,89.88614591,82.00128117,72.77873537,61.7233003,98.38258479,89.98599655,75.34492007,58.54609757,46.75952536,4,98.43516289,-0.195149755,-0.189031305,0.92058449,-2.762,1,0.0929984,7.687,5.884378984,2.578328508,1.779915957,1.622470704,0,1.466,87.112,1.622,0.8954937,0.054721003,0.142034121,0.619489546,-0.029456216,-0.12796325,0.537820678,-0.016044401,-0.134007921,0.613602564,-0.349554255,3,10.652,8.112,-0.049122754,244.16,-0.388410376,-0.488406231,-0.881083543,2.400351344,31.05553319,65.01503516,93.525,148.192,59.72665654,94.52379977,46.361,0.68463155,4.988773778,0.117,-3.93,-0.693,-2.411,4.722,1.681,10.016,5.836,-2.065,1478.476,5840.095,19.403,0,0,0,161.306,399.124,0.898006297,356.4718965,538.5558359,2.262571031,2.085675342,5.726196598,6.663275165,7.144478137,3.810304663,635.343,1506.851309,162.198,0.300431501,-0.199338505,0.066128738
3729,FC(F)(F)SCC(=O)NC1=CC(=CC=C1)S(F)(=O)=O,UNVHUNAKGDSJCU-UHFFFAOYSA-N,0,0,0,0,0,6,2,4,0,19,6,4,1,2,97.0211464,89.52081867,79.70988479,68.15629427,55.76600367,98.30088435,89.40095792,73.62751924,55.33322455,42.23425177,6.5,98.57130772,-0.035931327,-0.219576314,0.956465775,-3.452,0,0.1676553,11.76,4.544252467,2.579796013,1.772867876,1.62828577,1,1.86,130.778,44.741,0.8486197,0.058061049,0.15426975,0.616574008,-0.023079518,-0.13874803,0.538340049,-0.014564609,-0.145036415,0.610984702,-0.314996848,3,9.716,0.102,-0.04340249,317.273,-0.345865919,-0.49537325,-0.888631206,2.394360697,24.87101393,58.46591442,86.687,130.176,90.84368538,144.4964662,74.533,0.691402849,5.067719773,-0.408,-4.602,-0.518,-3.087,7.118,1.779,16.176,9.753,-3.408,569.811,3172.592,25.531,0,0,0,153.953,501.221,0.836367777,463.4081502,717.546653,2.238375812,2.09006459,8.184869873,9.697047967,8.611259347,3.692741004,824.834,1680.003227,195.526,0.271594359,-0.179199669,0.059119319
